r_rs,R_GR,R_Higgs
0.8841683366733467,,6.35874176695104
0.8873747494989981,,-4.425769338321698
0.8905811623246493,,-15.735234401915145
0.8937875751503006,,-27.444156612684264
0.8969939879759519,,-39.40227287642381
0.9002004008016032,,-51.43525303418332
0.9034068136272545,,-63.34657871366514
0.9066132264529059,,-74.92064999048111
0.9098196392785571,,-85.92736754136618
0.9130260521042084,,-96.12816858244616
0.9162324649298598,,-105.28352251286915
0.919438877755511,,-113.16178480113109
0.9226452905811623,,-119.54911065305902
0.9258517034068137,,-124.26001759534132
0.9290581162324649,,-127.1481427270782
0.9322645290581163,,-128.11634531679735
0.9354709418837676,,-127.12555358389805
0.9386773547094188,,-124.20132947968925
0.9418837675350702,,-119.43749078027646
0.9450901803607215,,-112.99591747176368
0.9482965931863727,,-105.10214997833398
